Wavelength (nm),Absorption Coefficient (cm-1)
467.8581454103116,0.0
467.8800355588827,0.0
467.9019277559424,0.0
467.9238220017781,0.0
467.94571829667757,0.0
467.96761664092844,0.0
467.98951703481845,0.0
468.0114194786353,0.0
468.03332397266684,0.0
468.05523051720104,0.0
468.07713911252574,0.0
468.09904975892897,0.0
468.1209624566988,0.0
468.14287720612333,0.0
468.1647940074906,0.0
468.186712861089,0.0
468.20863376720666,0.0
468.23055672613197,0.0
468.2524817381532,0.0
468.2744088035589,0.0
468.29633792263746,0.0
468.3182690956774,0.0
468.3402023229674,0.0
468.36213760479603,0.0
468.384074941452,0.0
468.40601433322405,0.0
468.42795578040096,0.0
468.44989928327163,0.0
468.471844842125,0.0
468.4937924572499,0.0
468.5157421289355,0.0
468.53769385747086,0.0
468.55964764314496,0.0
468.5816034862471,0.0
468.6035613870665,0.0
468.6255213458925,0.0
468.6474833630143,0.0
468.6694474387215,0.0
468.69141357330335,0.0
468.71338176704944,0.0
468.73535202024937,0.0
468.7573243331927,0.0
468.77929870616913,0.0
468.8012751394684,0.0
468.8232536333802,0.0
468.84523418819447,0.0
468.86721680420106,0.0
468.8892014816899,0.0
468.911188220951,0.0
468.9331770222743,0.0
468.9551678859501,0.0
468.97716081226844,0.0
468.9991558015196,0.0
469.0211528539937,0.0
469.04315196998124,0.0
469.0651531497725,0.0
469.08715639365795,0.0
469.10916170192803,0.0
469.13116907487336,0.0
469.15317851278445,0.0
469.17519001595196,0.0
469.1972035846666,0.0
469.2192192192192,0.0
469.24123691990053,0.0
469.2632566870014,0.0
469.2852785208128,0.0
469.3073024216257,0.0
469.3293283897311,0.0
469.3513564254201,0.0
469.3733865289838,0.0
469.3954187007135,0.0
469.4174529409003,0.0
469.4394892498357,0.0
469.4615276278109,0.0
469.4835680751174,0.0
469.5056105920466,0.0
469.52765517889003,0.0
469.54970183593935,0.0
469.5717505634861,0.0
469.59380136182205,0.0
469.61585423123887,0.0
469.63790917202834,0.0
469.6599661844824,0.0
469.68202526889297,0.0
469.7040864255519,0.0
469.7261496547513,0.0
469.74821495678316,0.0
469.77028233193965,0.0
469.792351780513,0.0
469.8144233027954,0.0
469.8364968990791,0.0
469.85857256965653,0.0
469.88065031482006,0.0
469.9027301348621,0.0
469.9248120300752,0.0
469.9468960007519,0.0
469.9689820471849,0.0
469.9910701696668,0.0
470.01316036849033,0.0
470.0352526439483,0.0
470.05734699633354,0.0
470.07944342593896,0.0
470.10154193305755,0.0
470.1236425179822,0.0
470.14574518100613,0.0
470.1678499224223,0.0
470.189956742524,0.0
470.21206564160434,0.0
470.2341766199567,0.0
470.25628967787446,0.0
470.27840481565084,0.0
470.30052203357945,0.0
470.3226413319537,0.0
470.34476271106723,0.0
470.36688617121354,0.0
470.3890117126864,0.0
470.41113933577947,0.0
470.43326904078657,0.0
470.45540082800153,0.0
470.47753469771817,0.0
470.49967065023054,0.0
470.5218086858326,0.0
470.54394880481834,0.0
470.566091007482,0.0
470.5882352941176,0.0
470.61038166501953,0.0
470.63253012048193,0.0
470.65468066079916,0.0
470.67683328626566,0.0
470.69898799717583,0.0
470.7211447938241,0.0
470.7433036765052,0.0
470.7654646455136,0.0
470.787627701144,0.0
470.8097928436911,0.0
470.8319600734498,0.0
470.8541293907148,0.0
470.87630079578094,0.0
470.8984742889433,0.0
470.92064987049685,0.0
470.9428275407366,0.0
470.9650072999576,0.0
470.9871891484552,0.0
471.0093730865244,0.0
471.03155911446066,0.0
471.05374723255926,0.0
471.0759374411155,0.0
471.09812974042495,0.0
471.120324130783,0.0
471.14252061248527,0.0
471.1647191858274,0.0
471.18691985110496,0.0
471.2091226086137,0.0
471.23132745864945,0.0
471.25353440150803,0.0
471.2757434374853,0.0
471.2979545668772,0.0
471.32016778997973,0.0
471.342383107089,0.0
471.36460051850105,0.0
471.38682002451213,0.0
471.40904162541835,0.0
471.43126532151615,0.0
471.4534911131017,0.0
471.4757190004715,0.0
471.4979489839219,0.0
471.52018106374953,0.0
471.5424152402509,0.0
471.56465151372254,0.0
471.5868898844612,0.0
471.60913035276366,0.0
471.63137291892656,0.0
471.65361758324684,0.0
471.6758643460214,0.0
471.6981132075472,0.0
471.72036416812114,0.0
471.7426172280404,0.0
471.764872387602,0.0
471.7871296471032,0.0
471.80938900684123,0.0
471.8316504671133,0.0
471.8539140282169,0.0
471.87617969044925,0.0
471.8984474541079,0.0
471.92071731949034,0.0
471.94298928689415,0.0
471.96526335661696,0.0
471.98753952895646,0.0
472.00981780421034,0.0
472.0320981826764,0.0
472.05438066465257,0.0
472.0766652504367,0.0
472.0989519403267,0.0
472.12124073462064,0.0
472.14353163361665,0.0
472.16582463761273,0.0
472.18811974690715,0.0
472.21041696179816,0.0
472.2327162825841,0.0
472.25501770956316,0.0
472.2773212430339,0.0
472.29962688329476,0.0
472.32193463064425,0.0
472.34424448538095,0.0
472.3665564478035,0.0
472.3888705182106,0.0
472.411186696901,0.0
472.43350498417345,0.0
472.4558253803269,0.0
472.4781478856603,0.0
472.5004725004725,0.0
472.5227992250626,0.0
472.5451280597297,0.0
472.56745900477296,0.0
472.5897920604915,0.0
472.61212722718466,0.0
472.6344645051517,0.0
472.6568038946921,0.0
472.6791453961051,0.0
472.70148900969036,0.0
472.7238347357474,0.0
472.7461825745757,0.0
472.76853252647504,0.0
472.79088459174505,0.0
472.8132387706856,0.0
472.8355950635964,0.0
472.8579534707774,0.0
472.8803139925285,0.0
472.9026766291497,0.0
472.92504138094114,0.0
472.9474082482028,0.0
472.9697772312349,0.0
472.9921483303377,0.0
473.0145215458115,0.0
473.0368968779565,0.0
473.0592743270732,0.0
473.08165389346203,0.0
473.1040355774235,0.0
473.12641937925815,0.0
473.1488052992666,0.0
473.17119333774957,0.0
473.19358349500783,0.0
473.215975771342,0.0
473.2383701670531,0.0
473.260766682442,0.0
473.2831653178096,0.0
473.30556607345704,0.0
473.3279689496852,0.0
473.3503739467954,0.0
473.37278106508876,0.0
473.3951903048665,0.0
473.41760166642996,0.0
473.4400151500805,0.0
473.4624307561195,0.0
473.4848484848485,0.0
473.507268336569,0.0
473.52969031158256,0.0
473.5521144101908,0.0
473.5745406326956,0.0
473.5969689793985,0.0
473.6193994506015,0.0
473.64183204660634,0.0
473.66426676771505,0.0
473.68670361422954,0.0
473.70914258645195,0.0
473.73158368468427,0.0
473.75402690922874,0.0
473.77647226038755,0.0
473.798919738463,0.0
473.8213693437574,0.0
473.84382107657314,0.0
473.8662749372127,0.0
473.88873092597856,0.0
473.9111890431733,0.0
473.93364928909955,0.0
473.9561116640599,0.0
473.97857616835716,0.0
474.00104280229414,0.0
474.0235115661737,0.0
474.04598246029866,0.0
474.06845548497205,0.0
474.0909306404968,0.0
474.1134079271762,0.0
474.13588734531317,0.0
474.158368895211,0.0
474.1808525771729,0.0
474.20333839150226,0.0
474.2258263385024,0.0
474.2483164184767,0.0
474.2708086317287,0.0
474.29330297856194,0.0
474.31579945928,0.0
474.3382980741865,0.0
474.36079882358524,0.0
474.3833017077799,0.0
474.4058067270743,0.0
474.42831388177245,0.0
474.4508231721782,0.0
474.47333459859556,0.0
474.4958481613286,0.0
474.5183638606814,0.0
474.5408816969582,0.0
474.5634016704632,0.0
474.58592378150064,0.0
474.6084480303749,0.0
474.63097441739046,0.0
474.65350294285173,0.0
474.6760336070632,0.0
474.6985664103294,0.0
474.72110135295515,0.0
474.743638435245,0.0
474.7661776575037,0.0
474.78871902003607,0.0
474.81126252314704,0.0
474.8338081671415,0.0
474.8563559523244,0.0
474.87890587900085,0.0
474.9014579474759,0.0
474.9240121580547,0.0
474.9465685110425,0.0
474.96912700674454,0.0
474.9916876454662,0.0
475.0142504275128,0.0
475.03681535318987,0.0
475.05938242280286,0.0
475.0819516366573,0.0
475.1045229950589,0.0
475.1270964983133,0.0
475.14967214672623,0.0
475.1722499406035,0.0
475.1948298802509,0.0
475.2174119659744,0.0
475.23999619808,0.0
475.26258257687374,0.0
475.2851711026616,0.0
475.3077617757498,0.0
475.3303545964445,0.0
475.35294956505203,0.0
475.3755466818787,0.0
475.39814594723083,0.0
475.42074736141484,0.0
475.44335092473733,0.0
475.46595663750475,0.0
475.48856450002376,0.0
475.51117451260103,0.0
475.5337866755433,0.0
475.55640098915734,0.0
475.57901745374994,0.0
475.60163606962806,0.0
475.6242568370987,0.0
475.6468797564688,0.0
475.6695048280455,0.0
475.69213205213583,0.0
475.71476142904714,0.0
475.7373929590866,0.0
475.7600266425615,0.0
475.7826624797792,0.0
475.80530047104725,0.0
475.827940616673,0.0
475.8505829169641,0.0
475.87322737222803,0.0
475.89587398277257,0.0
475.9185227489054,0.0
475.9411736709343,0.0
475.9638267491671,0.0
475.98648198391163,0.0
476.009139375476,0.0
476.03179892416813,0.0
476.0544606302961,0.0
476.07712449416806,0.0
476.0997905160922,0.0
476.1224586963767,0.0
476.14512903532994,0.0
476.16780153326033,0.0
476.1904761904762,0.0
476.21315300728605,0.0
476.2358319839985,0.0
476.25851312092203,0.0
476.2811964183654,0.0
476.3038818766373,0.0
476.3265694960465,0.0
476.3492592769018,0.0
476.3719512195122,0.0
476.39464532418657,0.0
476.41734159123394,0.0
476.44004002096335,0.0
476.462740613684,0.0
476.4854433697051,0.0
476.50814828933574,0.0
476.5308553728854,0.0
476.55356462066334,0.0
476.5762760329791,0.0
476.59898961014204,0.0
476.62170535246173,0.0
476.64442326024783,0.0
476.66714333381,0.0
476.6898655734579,0.0
476.71258997950133,0.0
476.7353165522502,0.0
476.7580452920143,0.0
476.7807761991036,0.0
476.80350927382824,0.0
476.8262445164982,0.0
476.8489819274236,0.0
476.87172150691464,0.0
476.8944632552816,0.0
476.9172071728348,0.0
476.9399532598846,0.0
476.9627015167414,0.0
476.9854519437157,0.0
477.0082045411181,0.0
477.0309593092592,0.0
477.0537162484496,0.0
477.076475359,0.0
477.09923664122135,0.0
477.1220000954244,0.0
477.14476572192,0.0
477.1675335210192,0.0
477.190303493033,0.0
477.21307563827247,0.0
477.2358499570488,0.0
477.2586264496731,0.0
477.28140511645665,0.0
477.30418595771084,0.0
477.326968973747,0.0
477.34975416487663,0.0
477.3725415314111,0.0
477.3953310736621,0.0
477.4181227919412,0.0
477.44091668656006,0.0
477.4637127578304,0.0
477.48651100606406,0.0
477.50931143157294,0.0
477.53211403466884,0.0
477.5549188156638,0.0
477.57772577486986,0.0
477.60053491259913,0.0
477.6233462291637,0.0
477.6461597248758,0.0
477.66897540004777,0.0
477.69179325499186,0.0
477.71461329002057,0.0
477.73743550544623,0.0
477.7602599015814,0.0
477.78308647873865,0.0
477.80591523723064,0.0
477.82874617737,0.0
477.85157929946956,0.0
477.8744146038421,0.0
477.89725209080046,0.0
477.9200917606576,0.0
477.9429336137265,0.0
477.96577765032026,0.0
477.9886238707519,0.0
478.0114722753346,0.0
478.03432286438164,0.0
478.05717563820633,0.0
478.08003059712195,0.0
478.102887741442,0.0
478.1257470714798,0.0
478.148608587549,0.0
478.17147228996316,0.0
478.194338179036,0.0
478.21720625508107,0.0
478.24007651841225,0.0
478.26294896934337,0.0
478.28582360818825,0.0
478.3087004352609,0.0
478.3315794508753,0.0
478.35446065534563,0.0
478.37734404898583,0.0
478.4002296321102,0.0
478.423117405033,0.0
478.44600736806854,0.0
478.4688995215311,0.0
478.4917938657352,0.0
478.51469040099533,0.0
478.53758912762595,0.0
478.56049004594183,0.0
478.5833931562575,0.0
478.6062984588877,0.0
478.6292059541473,0.0
478.65211564235113,0.0
478.6750275238141,0.0
478.6979415988511,0.0
478.7208578677773,0.0
478.7437763309077,0.0
478.7666969885575,0.0
478.7896198410418,0.0
478.8125448886761,0.0
478.83547213177553,0.0
478.85840157065553,0.0
478.8813332056316,0.0
478.9042670370193,0.0
478.9272030651341,0.0
478.9501412902917,0.0
478.97308171280775,0.0
478.99602433299805,0.0
479.0189691511784,0.0
479.0419161676647,0.0
479.06486538277284,0.0
479.08781679681886,0.0
479.11077041011885,0.0
479.13372622298886,0.0
479.1566842357451,0.0
479.1796444487038,0.0
479.2026068621813,0.0
479.225571476494,0.0
479.2485382919582,0.0
479.2715073088905,0.0
479.29447852760734,0.0
479.31745194842546,0.0
479.3404275716614,0.0
479.36340539763194,0.0
479.3863854266539,0.0
479.40936765904405,0.0
479.43235209511937,0.0
479.4553387351968,0.0
479.4783275795934,0.0
479.5013186286262,0.0
479.52431188261244,0.0
479.54730734186927,0.0
479.57030500671397,0.0
479.59330487746394,0.0
479.6163069544364,0.0
479.6393112379491,0.0
479.66231772831924,0.0
479.6853264258646,0.0
479.7083373309028,0.0
479.7313504437515,0.0
479.75436576472845,0.0
479.7773832941515,0.0
479.8004030323385,0.0
479.8234249796075,0.0
479.8464491362764,0.0
479.86947550266325,0.0
479.8925040790863,0.0
479.9155348658636,0.0
479.9385678633135,0.0
479.96160307175427,0.0
479.98464049150425,0.0
480.007680122882,0.0
480.0307219662058,0.0
480.05376602179444,0.0
480.07681228996637,0.0
480.09986077104037,0.0
480.1229114653351,0.0
480.1459643731694,0.0
480.1690194948622,0.0
480.1920768307323,0.0
480.2151363810987,0.0
480.2381981462806,0.0
480.2612621265969,0.0
480.28432832236683,0.0
480.3073967339097,0.0
480.3304673615447,0.0
480.3535402055913,0.0
480.37661526636884,0.0
480.3996925441968,0.0
480.42277203939466,0.0
480.4458537522821,0.0
480.4689376831788,0.0
480.49202383240436,0.0
480.5151122002787,0.0
480.5382027871216,0.0
480.5612955932529,0.0
480.5843906189927,0.0
480.6074878646609,0.0
480.6305873305777,0.0
480.6536890170632,0.0
480.6767929244376,0.0
480.6998990530212,0.0
480.7230074031343,0.0
480.7461179750974,0.0
480.7692307692308,0.0
480.7923457858551,0.0
480.8154630252909,0.0
480.83858248785884,0.0
480.8617041738796,0.0
480.88482808367394,0.0
480.90795421756275,0.0
480.93108257586687,0.0
480.9542131589073,0.0
480.97734596700496,0.0
481.000481000481,0.0
481.02361825965653,0.0
481.0467577448528,0.0
481.069899456391,0.0
481.09304339459254,0.0
481.11618955977866,0.0
481.139337952271,0.0
481.1624885723909,0.0
481.18564142046,0.0
481.20879649679995,0.0
481.23195380173246,0.0
481.2551133355792,0.0
481.27827509866205,0.0
481.3014390913029,0.0
481.32460531382367,0.0
481.3477737665463,0.0
481.370944449793,0.0
481.3941173638858,0.0
481.41729250914693,0.0
481.4404698858986,0.0
481.46364949446314,0.0
481.486831335163,0.0
481.5100154083205,0.0
481.5332017142582,0.0
481.5563902532987,0.0
481.5795810257645,0.0
481.6027740319784,0.0
481.62596927226315,0.0
481.64916674694155,0.0
481.6723664563364,0.0
481.6955684007707,0.0
481.7187725805675,0.0
481.74197899604974,0.0
481.7651876475406,0.0
481.7883985353633,0.0
481.811611659841,0.0
481.8348270212971,0.0
481.85804462005495,0.0
481.8812644564379,0.0
481.9044865307696,0.0
481.9277108433735,0.0
481.95093739457326,0.0
481.9741661846925,0.0
481.99739721405507,0.0
482.0206304829847,0.0
482.04386599180526,0.0
482.0671037408407,0.0
482.0903437304151,0.0
482.1135859608524,0.0
482.13683043247676,0.0
482.1600771456123,0.0
482.18332610058343,0.0
482.2065772977143,0.0
482.2298307373294,0.0
482.25308641975306,0.0
482.27634434530984,0.0
482.2996045143243,0.0
482.322866927121,0.0
482.3461315840247,0.0
482.3693984853601,0.0
482.392667631452,0.0
482.4159390226253,0.0
482.43921265920494,0.0
482.4624885415159,0.0
482.4857666698832,0.0
482.5090470446321,0.0
482.5323296660876,0.0
482.5556145345751,0.0
482.5789016504198,0.0
482.6021910139472,0.0
482.6254826254826,0.0
482.6487764853516,0.0
482.6720725938797,0.0
482.6953709513926,0.0
482.7186715582159,0.0
482.7419744146754,0.0
482.76527952109683,0.0
482.7885868778062,0.0
482.8118964851294,0.0
482.8352083433924,0.0
482.8585224529213,0.0
482.8818388140422,0.0
482.90515742708135,0.0
482.9284782923649,0.0
482.9518014102193,0.0
482.97512678097075,0.0
482.9984544049459,0.0
483.0217842824711,0.0
483.0451164138731,0.0
483.0684507994783,0.0
483.09178743961354,0.0
483.1151263346055,0.0
483.13846748478113,0.0
483.1618108904672,0.0
483.1851565519907,0.0
483.20850446967864,0.0
483.2318546438581,0.0
483.25520707485623,0.0
483.2785617630002,0.0
483.3019187086173,0.0
483.3252779120348,0.0
483.34863937358017,0.0
483.3720030935808,0.0
483.3953690723643,0.0
483.41873731025817,0.0
483.44210780759005,0.0
483.4654805646877,0.0
483.48885558187885,0.0
483.51223285949135,0.0
483.53561239785313,0.0
483.55899419729207,0.0
483.58237825813626,0.0
483.6057645807138,0.0
483.6291531653528,0.0
483.6525440123815,0.0
483.6759371221282,0.0
483.6993324949212,0.0
483.72273013108884,0.0
483.74613003095976,0.0
483.7695321948624,0.0
483.7929366231253,0.0
483.8163433160772,0.0
483.8397522740468,0.0
483.86316349736296,0.0
483.8865769863544,0.0
483.9099927413501,0.0
483.93341076267905,0.0
483.9568310506703,0.0
483.9802536056529,0.0
484.00367842795606,0.0
484.027105517909,0.0
484.05053487584104,0.0
484.07396650208153,0.0
484.09740039695987,0.0
484.12083656080557,0.0
484.1442749939482,0.0
484.1677156967173,0.0
484.1911586694427,0.0
484.214603912454,0.0
484.2380514260811,0.0
484.26150121065376,0.0
484.284953266502,0.0
484.30840759395585,0.0
484.33186419334527,0.0
484.3553230650005,0.0
484.37878420925165,0.0
484.40224762642896,0.0
484.42571331686287,0.0
484.44918128088364,0.0
484.47265151882175,0.0
484.49612403100775,0.0
484.5195988177722,0.0
484.54307587944567,0.0
484.56655521635895,0.0
484.5900368288428,0.0
484.613520717228,0.0
484.6370068818455,0.0
484.6604953230262,0.0
484.6839860411012,0.0
484.70747903640154,0.0
484.7309743092584,0.0
484.7544718600029,0.0
484.77797168896643,0.0
484.80147379648037,0.0
484.824978182876,0.0
484.8484848484849,0.0
484.87199379363847,0.0
484.8955050186685,0.0
484.9190185239065,0.0
484.9425343096843,0.0
484.96605237633366,0.0
484.9895727241864,0.0
485.01309535357456,0.0
